# SOURCE:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 344:         4.444       51.955      -4.80  ROTTERDAM
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# TG       = Daily mean temperature in (0.1 degrees Celsius); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# EV24     =  Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   TG,   RH, EV24
  344,20090405,   93,    0,   19
  344,20090406,  118,    0,   15
  344,20090407,   99,    2,   10
  344,20090408,   88,   38,    8
  344,20090409,  113,    1,   11
  344,20090410,  170,   -1,   30
  344,20090411,  152,   -1,   22
  344,20090412,  110,   -1,   18
  344,20090413,   91,    0,   27
  344,20090414,  120,    0,   30
  344,20090415,  162,   30,   32
  344,20090416,  134,   35,   18
  344,20090417,  119,   14,   17
  344,20090418,  115,    0,   34
  344,20090419,  120,    0,   27
  344,20090420,  127,    0,   30
  344,20090421,  104,    0,   34
  344,20090422,   92,    0,   32
  344,20090423,   94,    0,   29
  344,20090424,  128,    0,   36
  344,20090425,  131,   -1,   28
  344,20090426,  119,   51,   11
  344,20090427,  121,    8,   18
  344,20090428,   93,   55,    7
  344,20090429,  107,    0,   27
  344,20090430,  123,    0,   27
  344,20090501,  132,   -1,   28
  344,20090502,  119,    0,   31
  344,20090503,   93,    4,   21
  344,20090504,   99,    6,   30
  344,20090505,  122,   31,   11
  344,20090506,  133,   11,   23
  344,20090507,  126,    0,   23
  344,20090508,  120,    9,   23
  344,20090509,  121,    0,   30
  344,20090510,  136,    0,   38
  344,20090511,  120,    0,   38
  344,20090512,  131,    0,   30
  344,20090513,  157,    0,   29
  344,20090514,  164,    8,   27
  344,20090515,  136,  189,   13
  344,20090516,  123,   79,   23
  344,20090517,  132,  139,   18
  344,20090518,  135,    9,   30
  344,20090519,  139,    0,   28
  344,20090520,  148,    0,   40
  344,20090521,  139,    0,   30
  344,20090522,  135,    0,   44
  344,20090523,  164,    1,   38
  344,20090524,  154,    0,   46
  344,20090525,  181,   36,   36
  344,20090526,  134,  253,    7
  344,20090527,  120,    3,   17
  344,20090528,  154,    0,   36
  344,20090529,  151,    0,   47
  344,20090530,  165,    0,   47
  344,20090531,  182,    0,   42
  344,20090601,  188,    0,   49
  344,20090602,  151,    0,   48
  344,20090603,  122,   -1,   30
  344,20090604,  108,    4,   23
  344,20090605,  101,    8,   22
  344,20090606,  122,    0,   34
  344,20090607,  121,   96,   22
  344,20090608,  138,   -1,   31
  344,20090609,  144,   75,   21
  344,20090610,  139,   63,   17
  344,20090611,  129,   61,   24
  344,20090612,  135,    0,   49
  344,20090613,  165,    0,   43
  344,20090614,  168,   51,   22
  344,20090615,  161,   68,   23
  344,20090616,  145,   10,   33
  344,20090617,  182,   -1,   42
  344,20090618,  167,   -1,   38
  344,20090619,  154,    0,   39
  344,20090620,  143,   -1,   26
  344,20090621,  141,   -1,   43
  344,20090622,  139,    0,   33
  344,20090623,  165,    0,   52
  344,20090624,  184,    0,   51
  344,20090625,  204,    0,   47
  344,20090626,  203,    0,   47
  344,20090627,  192,    0,   38
  344,20090628,  192,    0,   36
  344,20090629,  188,    0,   40
  344,20090630,  196,    0,   48
  344,20090701,  205,    0,   48
  344,20090702,  233,    0,   48
  344,20090703,  211,    0,   45
  344,20090704,  202,    0,   51
  344,20090705,  203,    0,   31
  344,20090706,  183,   30,   31
  344,20090707,  162,  122,   21
  344,20090708,  159,    1,   34
  344,20090709,  152,    2,   29
  344,20090710,  147,   77,   19
  344,20090711,  165,   -1,   33
  344,20090712,  175,   67,   22
  344,20090713,  187,   -1,   36
  344,20090714,  193,    8,   27
  344,20090715,  193,    0,   42
  344,20090716,  204,    0,   44
  344,20090717,  188,   75,   28
  344,20090718,  160,   85,   18
  344,20090719,  171,   26,   33
  344,20090720,  172,   48,   42
  344,20090721,  200,   41,   31
  344,20090722,  184,   85,   23
  344,20090723,  174,   14,   25
  344,20090724,  170,   19,   30
  344,20090725,  170,    9,   41
  344,20090726,  188,   -1,   36
  344,20090727,  179,   11,   27
  344,20090728,  176,   16,   31
  344,20090729,  190,    4,   28
  344,20090730,  160,   55,   36
  344,20090731,  174,    0,   37
  344,20090801,  208,   -1,   37
  344,20090802,  168,   65,   22
  344,20090803,  165,    0,   33
  344,20090804,  204,    0,   41
  344,20090805,  221,   -1,   40
  344,20090806,  233,   -1,   47
  344,20090807,  207,    0,   29
  344,20090808,  182,    0,   33
  344,20090809,  169,    0,   31
  344,20090810,  182,   20,   31
  344,20090811,  188,    3,   28
  344,20090812,  179,  116,   13
  344,20090813,  169,    0,   25
  344,20090814,  175,    0,   34
  344,20090815,  208,    0,   42
  344,20090816,  191,    0,   31
  344,20090817,  184,    0,   32
  344,20090818,  205,    0,   38
  344,20090819,  231,    0,   41
  344,20090820,  233,   -1,   30
  344,20090821,  175,    0,   28
  344,20090822,  173,    0,   34
  344,20090823,  209,    0,   40
  344,20090824,  212,    2,   34
  344,20090825,  177,    2,   12
  344,20090826,  196,    0,   31
  344,20090827,  193,    0,   15
  344,20090828,  169,   34,   25
  344,20090829,  158,   42,   31
  344,20090830,  160,   14,   22
  344,20090831,  209,    0,   35
  344,20090901,  187,   -1,   15
  344,20090902,  174,   24,   18
  344,20090903,  156,   75,   13
  344,20090904,  148,  127,   20
  344,20090905,  158,   -1,   25
  344,20090906,  156,   -1,   17
  344,20090907,  176,    0,   31
  344,20090908,  204,    0,   32
  344,20090909,  172,    2,   16
  344,20090910,  158,    0,   25
  344,20090911,  151,    0,   19
  344,20090912,  147,    0,   23
  344,20090913,  144,    9,   11
  344,20090914,  155,    8,   25
  344,20090915,  153,   19,    4
  344,20090916,  160,    0,   22
  344,20090917,  137,    0,   25
  344,20090918,  143,    0,   26
  344,20090919,  169,    0,   19
  344,20090920,  150,    0,   21
  344,20090921,  145,    0,   19
  344,20090922,  161,    0,   23
  344,20090923,  171,   -1,   17
  344,20090924,  142,    0,   22
  344,20090925,  129,    0,   11
  344,20090926,  121,    0,   16
  344,20090927,  126,    0,   21
  344,20090928,  148,    0,   10
  344,20090929,  155,    9,    6
  344,20090930,  154,   11,    4
  344,20091001,  136,    1,   11
  344,20091002,  121,    0,    6
  344,20091003,  145,   34,    6
  344,20091004,  124,   -1,   16
  344,20091005,  123,   53,    4
  344,20091006,  155,   20,    6
  344,20091007,  158,  168,    8
  344,20091008,  113,   66,   16
  344,20091009,  102,  171,   16
  344,20091010,  136,   39,    6
  344,20091011,  130,   78,    6
  344,20091012,  113,   50,   13
  344,20091013,   91,   -1,   13
  344,20091014,   51,    0,   13
  344,20091015,   67,    0,   12
  344,20091016,  114,   31,    8
  344,20091017,   77,    2,   11
  344,20091018,   76,    2,    8
  344,20091019,   90,    0,    7
  344,20091020,   82,    0,   11
  344,20091021,  113,   37,    9
  344,20091022,   90,   11,    3
  344,20091023,   99,   28,   10
  344,20091024,  117,   59,    2
  344,20091025,  135,    0,   11
  344,20091026,  130,    1,    3
  344,20091027,  125,   -1,    8
  344,20091028,  118,    0,   11
  344,20091029,  136,    0,    7
  344,20091030,  110,    0,    6
  344,20091031,  114,    1,    6
  344,20091101,  136,  152,    3
  344,20091102,   98,    8,    6
  344,20091103,   79,   58,    3
  344,20091104,   84,   26,    5
  344,20091105,   86,  126,    3
  344,20091106,   90,   28,    5
  344,20091107,   77,   63,    2
  344,20091108,   55,    0,    9
  344,20091109,   71,   -1,    4
  344,20091110,   81,   28,    4
  344,20091111,   72,    5,    2
  344,20091112,   92,   15,    7
  344,20091113,  139,   28,    3
  344,20091114,  132,   32,    6
  344,20091115,  105,   19,    3
  344,20091116,  111,    7,    3
  344,20091117,  109,    0,    4
  344,20091118,  117,   -1,    2
  344,20091119,  109,    0,    7
  344,20091120,  127,   39,    4
  344,20091121,  134,    5,    7
  344,20091122,  113,   57,    7
  344,20091123,  108,  152,    2
  344,20091124,  121,   11,    3
  344,20091125,  109,   15,    2
  344,20091126,   81,  165,    2
  344,20091127,   74,  104,    4
  344,20091128,   79,  152,    2
  344,20091129,   91,   12,    2
  344,20091130,   61,   -1,    1
  344,20091201,   49,    1,    4
  344,20091202,   54,   34,    1
  344,20091203,   83,   72,    1
  344,20091204,   59,  285,    1
  344,20091205,   79,   84,    2
  344,20091206,  106,   55,    1
  344,20091207,   81,    8,    3
  344,20091208,   75,   44,    2
  344,20091209,   82,   21,    1
  344,20091210,  100,   55,    1
  344,20091211,   72,    3,    2
  344,20091212,   42,    0,    4
  344,20091213,    5,    0,    3
  344,20091214,  -27,    0,    1
  344,20091215,  -34,    0,    5
  344,20091216,   -3,    0,    2
  344,20091217,   -1,   53,    1
  344,20091218,  -35,   -1,    4
  344,20091219,  -57,    4,    2
  344,20091220,   -8,  116,    1
  344,20091221,  -16,   15,    2
  344,20091222,    8,    7,    2
  344,20091223,    5,    0,    2
  344,20091224,    4,   20,    2
  344,20091225,   28,  160,    1
  344,20091226,   41,    1,    4
  344,20091227,   45,   33,    2
  344,20091228,   38,   14,    3
  344,20091229,   13,   61,    2
  344,20091230,    6,   20,    0
  344,20091231,    3,   -1,    1
  344,20100101,  -14,    0,    4
  344,20100102,    4,   15,    2
  344,20100103,  -31,   -1,    4
  344,20100104,  -11,   42,    1
  344,20100105,    3,   -1,    3
  344,20100106,  -21,    1,    4
  344,20100107,  -38,   -1,    3
  344,20100108,  -48,   -1,    3
  344,20100109,  -17,    9,    2
  344,20100110,   -5,   46,    1
  344,20100111,   -3,   -1,    1
  344,20100112,  -12,    1,    3
  344,20100113,  -22,   -1,    2
  344,20100114,   10,    0,    4
  344,20100115,   16,    0,    1
  344,20100116,   19,   74,    1
  344,20100117,   50,   12,    5
  344,20100118,   40,   14,    1
  344,20100119,   46,    3,    2
  344,20100120,   28,    0,    5
  344,20100121,   30,   -1,    2
  344,20100122,   45,    0,    6
  344,20100123,   26,   86,    1
  344,20100124,    4,    5,    1
  344,20100125,  -17,    0,    1
  344,20100126,  -62,    0,    5
  344,20100127,   -5,   49,    2
  344,20100128,   37,   19,    5
  344,20100129,   29,  122,    2
  344,20100130,    8,   76,    8
  344,20100131,   12,   -1,    4
  344,20100201,    9,   43,    4
  344,20100202,   34,  181,    1
  344,20100203,   28,    7,    7
  344,20100204,   67,   16,    3
  344,20100205,   48,   11,    2
  344,20100206,   19,   -1,    3
  344,20100207,   13,    2,    1
  344,20100208,  -23,    6,    2
  344,20100209,  -29,    0,    6
  344,20100210,  -22,   17,    5
  344,20100211,  -19,    4,    6
  344,20100212,  -23,    0,    8
  344,20100213,  -14,   -1,    3
  344,20100214,  -24,   17,    2
  344,20100215,  -29,   -1,    5
  344,20100216,    2,   14,    5
  344,20100217,   -5,   -1,    4
  344,20100218,   32,   16,    3
  344,20100219,   34,    7,    2
  344,20100220,   14,    1,    7
  344,20100221,   14,   69,    3
  344,20100222,   42,  175,    2
  344,20100223,   25,    6,    5
  344,20100224,   69,   26,    5
  344,20100225,   82,   94,    5
  344,20100226,   73,   22,    4
  344,20100227,   69,   30,    5
  344,20100228,   59,  199,    2
  344,20100301,   40,   12,   12
  344,20100302,   26,   -1,   12
  344,20100303,   21,    0,   11
  344,20100304,   21,   -1,   14
  344,20100305,   26,   67,    8
  344,20100306,   11,    4,   14
  344,20100307,  -10,    0,   14
  344,20100308,    5,   -1,    4
  344,20100309,    6,    0,   15
  344,20100310,    9,    0,   15
  344,20100311,   27,    0,    9
  344,20100312,   43,   -1,    7
  344,20100313,   54,    1,    9
  344,20100314,   62,    1,    8
  344,20100315,   65,   90,   11
  344,20100316,   63,    1,   13
  344,20100317,   78,    0,   16
  344,20100318,  115,    0,   18
  344,20100319,  124,   55,    4
  344,20100320,  133,  150,    6
  344,20100321,   77,    1,   15
  344,20100322,   81,   -1,   13
  344,20100323,   96,   -1,   21
  344,20100324,  138,    0,   19
  344,20100325,  147,   10,   19
  344,20100326,  106,   12,    9
  344,20100327,   95,    6,   18
  344,20100328,   88,    5,   15
  344,20100329,  103,   42,   12
  344,20100330,   99,   27,    8
  344,20100331,   61,   78,   10
  344,20100401,   56,   16,   15
  344,20100402,   79,   18,   18
  344,20100403,   76,  116,   11
  344,20100404,   71,  106,    8
  344,20100405,   73,    0,   12
  344,20100406,  117,    0,   29
  344,20100407,  127,    8,   23
  344,20100408,   84,   11,   23
  344,20100409,   90,    0,   28
  344,20100410,   75,    0,   23
  344,20100411,   68,    0,   12
  344,20100412,   92,    0,   29
  344,20100413,   90,    0,   28
  344,20100414,   96,    0,   26
  344,20100415,   87,    0,   30
  344,20100416,   74,    0,   20
  344,20100417,   69,    0,   30
  344,20100418,   88,    0,   31
  344,20100419,   88,   -1,   27
  344,20100420,   86,    0,   30
  344,20100421,   65,    0,   22
  344,20100422,   60,   -1,   24
  344,20100423,   74,    0,   32
  344,20100424,  121,    0,   34
  344,20100425,  130,   -1,   23
  344,20100426,  116,    0,   31
  344,20100427,  132,    0,   38
  344,20100428,  169,    0,   35
  344,20100429,  172,   32,   32
  344,20100430,  116,   35,   20
  344,20100501,  106,   46,   21
  344,20100502,   75,  265,    3
  344,20100503,   66,   42,    5
  344,20100504,   71,   -1,   23
  344,20100505,   76,    0,   18
  344,20100506,   89,    0,   30
  344,20100507,   77,   26,    9
  344,20100508,   90,   -1,    6
  344,20100509,   89,    2,    8
  344,20100510,   70,   -1,   19
  344,20100511,   71,   51,   17
  344,20100512,   67,   27,    7
  344,20100513,   71,    3,   14
  344,20100514,   78,    0,   34
  344,20100515,   90,    0,   28
  344,20100516,  113,   -1,   25
  344,20100517,  110,    7,   37
  344,20100518,   95,    0,   39
  344,20100519,  102,    0,   39
  344,20100520,  133,    0,   42
  344,20100521,  130,    0,   33
  344,20100522,  131,    0,   40
  344,20100523,  167,    0,   43
  344,20100524,  163,    0,   42
  344,20100525,  136,    0,   35
  344,20100526,  105,   -1,   11
  344,20100527,  108,   -1,   15
  344,20100528,  112,    0,   41
  344,20100529,  148,   67,   30
  344,20100530,  121,   86,   15
  344,20100531,  119,    3,   16
  344,20100601,  117,    0,   25
  344,20100602,  146,    0,   48
  344,20100603,  158,    0,   50
  344,20100604,  167,    0,   51
  344,20100605,  197,    0,   49
  344,20100606,  180,   13,   19
  344,20100607,  151,    0,   29
  344,20100608,  169,  107,   25
  344,20100609,  174,  113,   14
  344,20100610,  182,   42,   12
  344,20100611,  153,   -1,   10
  344,20100612,  131,    0,   43
  344,20100613,  133,   -1,   23
  344,20100614,  162,    0,   43
  344,20100615,  135,    0,   40
  344,20100616,  154,    0,   47
  344,20100617,  166,    0,   48
  344,20100618,  129,   -1,   13
  344,20100619,  116,   71,   27
  344,20100620,  115,    6,   13
  344,20100621,  133,    7,   41
  344,20100622,  147,    0,   46
  344,20100623,  184,    0,   50
  344,20100624,  189,    0,   50
  344,20100625,  186,    0,   48
  344,20100626,  190,    0,   49
  344,20100627,  213,    0,   53
  344,20100628,  207,    0,   52
  344,20100629,  191,    2,   38
  344,20100630,  205,    0,   48
  344,20100701,  217,    0,   44
  344,20100702,  258,   -1,   53
  344,20100703,  200,    9,   24
  344,20100704,  190,    0,   46
  344,20100705,  184,    0,   42
  344,20100706,  163,    0,   45
  344,20100707,  195,    0,   41
  344,20100708,  214,    0,   46
  344,20100709,  244,    0,   47
  344,20100710,  237,  147,   48
  344,20100711,  223,    0,   46
  344,20100712,  197,   99,   20
  344,20100713,  203,   -1,   30
  344,20100714,  209,  154,   37
  344,20100715,  187,   -1,   29
  344,20100716,  190,    0,   23
  344,20100717,  172,    4,   36
  344,20100718,  181,    0,   44
  344,20100719,  207,    0,   50
  344,20100720,  242,    0,   41
  344,20100721,  217,   -1,   28
  344,20100722,  179,    3,   28
  344,20100723,  166,   37,   30
  344,20100724,  166,    0,   46
  344,20100725,  170,   17,   13
  344,20100726,  164,   20,   25
  344,20100727,  177,   94,   16
  344,20100728,  181,   21,   41
  344,20100729,  166,   12,   29
  344,20100730,  178,    0,   40
  344,20100731,  188,   11,    9
  344,20100801,  180,    5,   21
  344,20100802,  172,    5,   21
  344,20100803,  178,    0,   41
  344,20100804,  170,    8,   17
  344,20100805,  157,    0,   36
  344,20100806,  176,    0,   34
  344,20100807,  179,  105,   10
  344,20100808,  171,    4,   26
  344,20100809,  182,    0,   30
  344,20100810,  180,   68,   14
  344,20100811,  174,    8,   40
  344,20100812,  151,    9,   20
  344,20100813,  150,  111,   24
  344,20100814,  177,    0,   41
  344,20100815,  175,  164,   19
  344,20100816,  193,  110,   17
  344,20100817,  163,  110,    9
  344,20100818,  170,   18,   25
  344,20100819,  174,   -1,   25
  344,20100820,  209,    0,   39
  344,20100821,  210,    0,   28
  344,20100822,  194,    9,   15
  344,20100823,  190,  135,   16
  344,20100824,  169,   36,   32
  344,20100825,  162,   75,   24
  344,20100826,  181,  186,    8
  344,20100827,  150,   22,   12
  344,20100828,  135,  198,   23
  344,20100829,  138,  189,   13
  344,20100830,  147,    1,   22
  344,20100831,  131,    1,   23
  344,20100901,  130,    0,   22
  344,20100902,  132,    0,   19
  344,20100903,  135,    0,   21
  344,20100904,  133,    0,   27
  344,20100905,  137,    0,   32
  344,20100906,  157,   -1,   30
  344,20100907,  131,  167,    7
  344,20100908,  146,  136,    8
  344,20100909,  161,    1,   24
  344,20100910,  163,   22,   10
  344,20100911,  182,    0,   28
  344,20100912,  153,    6,   16
  344,20100913,  152,    1,   24
  344,20100914,  164,  134,    3
  344,20100915,  141,   23,   21
  344,20100916,  123,   32,   13
  344,20100917,  115,   50,   14
  344,20100918,  116,    4,   22
  344,20100919,  141,    1,   11
  344,20100920,  159,   -1,   12
  344,20100921,  155,    0,   17
  344,20100922,  162,    0,   24
  344,20100923,  167,   15,   10
  344,20100924,  147,  114,   14
  344,20100925,  112,  159,   15
  344,20100926,   96,   44,   11
  344,20100927,  102,   65,    3
  344,20100928,  135,    1,    7
  344,20100929,  114,    0,   18
  344,20100930,  117,   38,    7
  344,20101001,  132,  109,   17
  344,20101002,  160,   66,   10
  344,20101003,  192,    0,   20
  344,20101004,  183,   -1,   12
  344,20101005,  167,   11,   12
  344,20101006,  160,   10,    5
  344,20101007,  140,    0,   11
  344,20101008,  142,    0,    9
  344,20101009,  140,    0,   18
  344,20101010,  119,    0,   19
  344,20101011,  101,    0,   18
  344,20101012,   97,    0,   13
  344,20101013,  106,    0,    6
  344,20101014,  100,   -1,    4
  344,20101015,  105,  141,    5
  344,20101016,   79,    7,   11
  344,20101017,   51,    0,   13
  344,20101018,   88,    2,    9
  344,20101019,   93,  207,    8
  344,20101020,   67,   91,    7
  344,20101021,   85,    0,   14
  344,20101022,   98,    0,    8
  344,20101023,   79,  139,    2
  344,20101024,   81,   37,    7
  344,20101025,   62,   21,   10
  344,20101026,   75,   22,    5
  344,20101027,   95,   62,    3
  344,20101028,  117,    0,    4
  344,20101029,  113,    0,    6
  344,20101030,  118,    1,    6
  344,20101031,   92,   18,    3
  344,20101101,   85,    0,    4
  344,20101102,  113,    2,    3
  344,20101103,  133,   62,    7
  344,20101104,  149,   -1,    4
  344,20101105,  141,   38,    2
  344,20101106,   99,   81,    6
  344,20101107,   59,  104,    3
  344,20101108,   56,    1,    4
  344,20101109,   51,   27,    2
  344,20101110,   58,   26,    4
  344,20101111,   75,  199,    1
  344,20101112,  114,   82,    5
  344,20101113,  105,   13,    3
  344,20101114,  112,   62,    2
  344,20101115,   64,    0,    5
  344,20101116,   44,    0,    4
  344,20101117,   46,    0,    3
  344,20101118,   57,   -1,    3
  344,20101119,   72,    9,    2
  344,20101120,   60,    0,    4
  344,20101121,   49,    0,    4
  344,20101122,   38,   -1,    4
  344,20101123,   36,   88,    2
  344,20101124,   31,   75,    3
  344,20101125,   26,   48,    2
  344,20101126,   10,   -1,    3
  344,20101127,   10,   -1,    1
  344,20101128,  -24,    0,    3
  344,20101129,  -23,   19,    0
  344,20101130,  -14,   -1,    2
  344,20101201,  -57,   -1,    2
  344,20101202,  -67,   15,    1
  344,20101203,  -51,    4,    3
  344,20101204,  -13,   86,    1
  344,20101205,   28,   29,    2
  344,20101206,    3,    0,    2
  344,20101207,  -24,    0,    2
  344,20101208,  -11,    6,    1
  344,20101209,   40,   32,    4
  344,20101210,   50,   12,    1
  344,20101211,   71,    0,    2
  344,20101212,   37,    7,    3
  344,20101213,  -12,    1,    2
  344,20101214,  -26,    0,    1
  344,20101215,   18,   24,    3
  344,20101216,   21,  159,    0
  344,20101217,  -12,   71,    1
  344,20101218,  -29,   43,    3
  344,20101219,  -41,   17,    1
  344,20101220,  -51,   -1,    3
  344,20101221,  -32,    9,    1
  344,20101222,  -16,    1,    1
  344,20101223,   -1,   -1,    1
  344,20101224,   -5,    0,    2
  344,20101225,  -14,    7,    3
  344,20101226,   11,    2,    5
  344,20101227,    0,    0,    2
  344,20101228,   14,    4,    1
  344,20101229,   14,    2,    1
  344,20101230,    7,    0,    4
  344,20101231,   35,   10,    1
